Gen,Ind_ID,X,Y,Lat,Lon,PDR,IsBest
8,9,1181.7164398054442,854.92198739248,49.56882012295277,11.014377346415259,6.0638297872340425,False
8,10,1392.4961163383082,894.3602092244195,49.569123875544896,11.01730526038646,10.98936170212766,False
9,1,1403.34825373611,880.0140699905772,49.5689923004327,11.017449937719936,13.297872340425531,True
9,2,1423.8861901563375,923.8882339927111,49.56938174093566,11.01775006678178,0.4468085106382979,False
9,3,1425.766384731761,840.1153455427827,49.56862824125646,11.017745002919012,6.957446808510638,False
9,4,1443.6367412924972,959.7895654621576,49.569699701510174,11.018036361915241,0.9680851063829787,False
9,5,1351.9173009156095,881.7569953942323,49.569020362044135,11.01673972619001,4.553191489361702,False
9,6,1179.3881687871944,876.8006360683506,49.5690173539788,11.014353261912028,5.808510638297872,False
9,7,1347.1434020739912,927.8549525532518,49.569435893631876,11.016690821011888,0.6276595744680851,False
9,8,1302.7910786049588,988.3978196497812,49.569990807224386,11.016100218680938,5.170212765957446,False
9,9,1263.952115113874,853.5525749377513,49.56878801651189,11.015513463826023,0.0,False
9,10,1409.223792113983,819.8407679745087,49.56844997773838,11.017508845935703,0.0,False
10,1,1403.34825373611,880.0140699905772,49.5689923004327,11.017449937719936,13.297872340425531,True
10,2,1320.9671185772127,901.4089082305957,49.56920447253687,11.016319224277488,0.0,False
10,3,1329.250306282408,823.1952241671856,49.5684994025565,11.016404740259636,5.180851063829787,False
10,4,1398.2561300964044,902.6098461182967,49.56919664445679,11.017387930357932,10.52127659574468,False
10,5,1386.4562792402305,888.6143408881912,49.56907368074739,11.017219650858458,11.925531914893616,False
10,6,1306.2827804147983,1014.0680564634766,49.57022071975992,11.016157988280344,3.553191489361702,False
10,7,1311.3677227740468,863.1582125083834,49.56886294362613,11.016172377849308,8.22340425531915,False
10,8,1398.0993787489797,899.3093542493367,49.569167013640076,11.017384540654644,14.52127659574468,True
10,9,1372.5246350074362,858.7736220187625,49.56880879554973,11.017016036457413,8.73404255319149,False
10,10,1264.6520119673503,869.2067947878672,49.568928566186536,11.015528933429064,8.23404255319149,False
