AgentID,Step,Temp,StepLimit,X,Y,Lat,Lon,PDR,Accepted,IsBest
Agent_1,48,0.251170546386321,8.627835706172272,1855.9434786951267,2074.304127476312,49.57961863544142,11.02414961059042,3.1063829787234045,True,False
Agent_1,49,0.251170546386321,8.627835706172272,1857.0496299056226,2078.823690300702,49.57965899465687,11.02416658377465,3.1063829787234045,True,False
Agent_1,50,0.251170546386321,8.627835706172272,1857.0496299056226,2078.823690300702,49.57965899465687,11.02416658377465,3.1063829787234045,False,False
Agent_1,51,0.0999909945163944,6.435512971784897,1855.3906817466498,2076.54401917379,49.57963890373381,11.024142801613303,3.0851063829787235,True,False
Agent_1,52,0.0999909945163944,6.435512971784897,1856.4385347916364,2077.5405347410388,49.57964760806065,11.02415765836699,3.095744680851064,True,False
Agent_1,53,0.0999909945163944,6.435512971784897,1854.448455898747,2080.7613886412655,49.579677041941764,11.024131344520795,3.095744680851064,True,False
Agent_1,54,0.0999909945163944,6.435512971784897,1854.5334530383825,2081.210289534214,49.5796810565946,11.024132686545236,3.095744680851064,True,False
Agent_1,55,0.0999909945163944,6.435512971784897,1855.3021705855658,2086.9862019129087,49.57973279086581,11.024145462198687,3.095744680851064,True,False
Agent_1,56,0.0999909945163944,6.435512971784897,1856.684544619063,2087.6458165811277,49.57973838584888,11.024164818267005,3.0851063829787235,True,False
Agent_1,57,0.0999909945163944,6.435512971784897,1856.684544619063,2087.6458165811277,49.57973838584888,11.024164818267005,3.0851063829787235,False,False
Agent_1,58,0.0999909945163944,6.435512971784897,1853.9407163611577,2086.3326358637564,49.57972724519126,11.024126397591662,3.0851063829787235,True,False
Agent_1,59,0.0999909945163944,6.435512971784897,1854.3738376770675,2085.186348166368,49.57971683635053,11.02413195891445,3.095744680851064,True,False
Agent_1,60,0.0999909945163944,6.435512971784897,1856.6491039936434,2086.773306266033,49.57973055134699,11.024164003761877,3.095744680851064,True,False
Agent_1,61,0.03980641491697661,5.562749291225283,1852.6801771721773,2087.6076011338178,49.57973901084844,11.02410944544471,3.0851063829787235,True,False
Agent_1,62,0.03980641491697661,5.562749291225283,1853.2249436713391,2087.5532211775026,49.579738390262975,11.024116956372888,3.0851063829787235,True,False
Agent_1,63,0.03980641491697661,5.562749291225283,1850.674340467044,2091.611526760187,49.579775487632986,11.024083204950491,3.0638297872340425,True,False
Agent_1,64,0.03980641491697661,5.562749291225283,1851.5899579646607,2093.9330107904198,49.579796134210966,11.024096726479293,3.0638297872340425,True,False
Agent_1,65,0.03980641491697661,5.562749291225283,1851.5899579646607,2093.9330107904198,49.579796134210966,11.024096726479293,3.0638297872340425,False,False
Agent_1,66,0.03980641491697661,5.562749291225283,1847.1011298528088,2095.6088981760863,49.57981228457381,11.02403529369575,3.042553191489362,True,False
Agent_1,67,0.03980641491697661,5.562749291225283,1852.3814368071417,2097.3461797376044,49.57982662406607,11.02410893792734,3.042553191489362,True,False
Agent_1,68,0.03980641491697661,5.562749291225283,1857.437117280548,2096.3486719325974,49.579816434574155,11.024178459541904,3.042553191489362,True,False
Agent_1,69,0.03980641491697661,5.562749291225283,1858.793090470059,2098.6852159662753,49.57983711000553,11.024198074459024,3.0531914893617023,True,False
Agent_1,70,0.03980641491697661,5.562749291225283,1859.2968643708134,2100.8584777758497,49.579856523801,11.024205847348023,3.0744680851063833,True,False
Agent_1,71,0.01584693377844839,5.215302069994501,1861.140700446205,2101.5702782110234,49.57986247625829,11.02423160240916,3.0744680851063833,True,False
Agent_1,72,0.01584693377844839,5.215302069994501,1860.7506823207439,2105.640801092902,49.579899160889845,11.024227724765508,3.0851063829787235,True,False
Agent_1,73,0.01584693377844839,5.215302069994501,1860.7506823207439,2105.640801092902,49.579899160889845,11.024227724765508,3.0851063829787235,False,False
Agent_1,74,0.01584693377844839,5.215302069994501,1863.6479833543128,2105.557451472109,49.579897710853146,11.024267747792015,3.0851063829787235,True,False
Agent_1,75,0.01584693377844839,5.215302069994501,1864.519396058222,2106.836181879247,49.579908994694804,11.024280270413929,3.0851063829787235,True,False
Agent_1,76,0.01584693377844839,5.215302069994501,1862.0344700878352,2105.4867017211473,49.579897465155796,11.02424541529597,3.0851063829787235,True,False
Agent_1,77,0.01584693377844839,5.215302069994501,1864.8867110665556,2106.5576239895445,49.579906401865344,11.024285244774424,3.0851063829787235,True,False
Agent_1,78,0.01584693377844839,5.215302069994501,1865.3805983221712,2105.9017172575764,49.579900386397284,11.024291828570457,3.0851063829787235,True,False
Agent_1,79,0.01584693377844839,5.215302069994501,1866.2295291167302,2106.3691954563315,49.579904383255936,11.024303738604825,3.0851063829787235,True,False
Agent_1,80,0.01584693377844839,5.215302069994501,1865.67409758189,2105.2754912016394,49.579894686202174,11.024295653122334,3.0851063829787235,True,False
Agent_1,81,0.006308664337200304,5.076983331222527,1866.6387000392867,2104.4804313663476,49.579887306014044,11.024308692598275,3.0851063829787235,True,False
Agent_1,82,0.006308664337200304,5.076983331222527,1866.6387000392867,2104.4804313663476,49.579887306014044,11.024308692598275,3.0851063829787235,False,False
Agent_1,83,0.006308664337200304,5.076983331222527,1866.6387000392867,2104.4804313663476,49.579887306014044,11.024308692598275,3.0851063829787235,False,False
Agent_1,84,0.006308664337200304,5.076983331222527,1866.6387000392867,2104.4804313663476,49.579887306014044,11.024308692598275,3.0851063829787235,False,False
Agent_1,85,0.006308664337200304,5.076983331222527,1866.6387000392867,2104.4804313663476,49.579887306014044,11.024308692598275,3.0851063829787235,False,False
Agent_1,86,0.006308664337200304,5.076983331222527,1866.6430145593222,2104.112156455756,49.57988399451442,11.0243086152443,3.0851063829787235,True,False
Agent_1,87,0.006308664337200304,5.076983331222527,1871.6999411673155,2104.063046923173,49.579882329836884,11.024378506944041,3.0851063829787235,True,False
Agent_1,88,0.006308664337200304,5.076983331222527,1872.0088711809155,2105.373544502964,49.57989403528696,11.024383265307515,3.0851063829787235,True,False
Agent_1,89,0.006308664337200304,5.076983331222527,1872.0088711809155,2105.373544502964,49.57989403528696,11.024383265307515,3.0851063829787235,False,False
Agent_1,90,0.006308664337200304,5.076983331222527,1872.0088711809155,2105.373544502964,49.57989403528696,11.024383265307515,3.0851063829787235,False,False
Agent_1,91,0.0025114792726394415,5.021918641317404,1872.0088711809155,2105.373544502964,49.57989403528696,11.024383265307515,3.0851063829787235,False,False
Agent_1,92,0.0025114792726394415,5.021918641317404,1876.1073454790821,2105.575163444021,49.579894856237885,11.024440000078288,3.0851063829787235,True,False
Agent_1,93,0.0025114792726394415,5.021918641317404,1876.1073454790821,2105.575163444021,49.579894856237885,11.024440000078288,3.0851063829787235,False,False
Agent_1,94,0.0025114792726394415,5.021918641317404,1876.1073454790821,2105.575163444021,49.579894856237885,11.024440000078288,3.0851063829787235,False,False
Agent_1,95,0.0025114792726394415,5.021918641317404,1876.1073454790821,2105.575163444021,49.579894856237885,11.024440000078288,3.0851063829787235,False,False
Agent_1,96,0.0025114792726394415,5.021918641317404,1876.1073454790821,2105.575163444021,49.579894856237885,11.024440000078288,3.0851063829787235,False,False
Agent_1,97,0.0025114792726394415,5.021918641317404,1871.5726172696147,2105.902486777447,49.579898895524046,11.024377431048528,3.0851063829787235,True,False
Agent_1,98,0.0025114792726394415,5.021918641317404,1871.5726172696147,2105.902486777447,49.579898895524046,11.024377431048528,3.0851063829787235,False,False
Agent_1,99,0.0025114792726394415,5.021918641317404,1875.4441543126502,2105.9887520097154,49.5798987344497,11.024430985593206,3.0851063829787235,True,False
Agent_1,100,0.0025114792726394415,5.021918641317404,1875.4441543126502,2105.9887520097154,49.5798987344497,11.024430985593206,3.0851063829787235,False,False
Agent_2,1,10.0,150.0,1232.6845970654886,89.42224594257098,49.561926652239485,11.01479849755583,0.0,True,True
Agent_2,2,10.0,150.0,1112.5965139408822,54.04992125398417,49.561637575928316,11.013125848322561,0.0,True,True
Agent_2,3,10.0,150.0,1124.0175289512288,69.38007209466585,49.5617726346763,11.013289349713855,0.0,True,True
Agent_2,4,10.0,150.0,1220.1778293291875,0.0,49.56112583043329,11.014592574083402,0.0,True,True
Agent_2,5,10.0,150.0,1245.5454241696577,0.0,49.561119724925156,11.01494313853429,0.0,True,True
Agent_2,6,10.0,150.0,1338.9926930116455,70.43215416047401,49.561730350837614,11.016260600770156,0.0,True,True
Agent_2,7,10.0,150.0,1261.5421400937196,122.09333718811314,49.56221339179893,11.015209388980644,0.0,True,True
Agent_2,8,10.0,150.0,1378.848618595306,66.78594324194154,49.561687973387954,11.016810040637234,0.0,True,True
Agent_2,9,10.0,150.0,1428.114746644783,0.0,49.56107575257949,11.017466129988994,0.0,True,True
Agent_2,10,10.0,150.0,1423.913380265552,0.0,49.561076765108645,11.017408069857971,0.0,True,True
Agent_2,11,3.981,62.71577157715771,1441.3812641064744,0.0,49.56107255515817,11.017649464547853,0.0,True,True
Agent_2,12,3.981,62.71577157715771,1436.1766626157748,49.105758503431225,49.56151522887081,11.017595735434721,0.0,True,True
Agent_2,13,3.981,62.71577157715771,1473.5686719611554,10.358197658662078,49.56115790774606,11.018098112196508,0.0,True,True
Agent_2,14,3.981,62.71577157715771,1485.2971883598655,0.0,49.561061968718526,11.018256353547283,0.0,True,True
Agent_2,15,3.981,62.71577157715771,1489.3092054042477,0.0,49.56106100141701,11.018311796948904,0.0,True,True
Agent_2,16,3.981,62.71577157715771,1496.51000040468,19.28681982526266,49.56123263736787,11.018418456330496,0.0,True,True
Agent_2,17,3.981,62.71577157715771,1513.6380717001668,15.671148469051548,49.56119600543398,11.018653815228468,0.0,True,True
Agent_2,18,3.981,62.71577157715771,1463.9295660808002,51.94019083545014,49.56153401836359,11.017980316158226,0.0,True,True
Agent_2,19,3.981,62.71577157715771,1470.6424928218282,49.24506380950852,49.56150817315752,11.01807208637177,0.0,True,True
Agent_2,20,3.981,62.71577157715771,1496.8355887754653,103.6324301228207,49.56199075422161,11.018454221710117,0.0,True,True
Agent_2,21,1.5848361,27.967920242024203,1506.2775728044603,111.28519920918521,49.562057269332456,11.018587543132922,0.0,True,True
Agent_2,22,1.5848361,27.967920242024203,1499.6737133189986,126.90060020926418,49.56219923092358,11.018502069082675,0.0,True,True
Agent_2,23,1.5848361,27.967920242024203,1487.56435987154,137.5500328862743,49.56229788008969,11.018338669521528,0.0,True,True
Agent_2,24,1.5848361,27.967920242024203,1487.5522471275165,137.5043085319127,49.56229747198715,11.018338485178194,0.0,True,True
Agent_2,25,1.5848361,27.967920242024203,1468.0156762045426,132.6902186358351,49.56225890759065,11.018066711705464,0.0,True,True
Agent_2,26,1.5848361,27.967920242024203,1463.1435732384716,123.74439599223082,49.56217966677777,11.017996065370967,0.0,True,True
Agent_2,27,1.5848361,27.967920242024203,1458.404551958841,115.81804405112669,49.56210955801423,11.017927636224446,0.0,True,True
Agent_2,28,1.5848361,27.967920242024203,1470.0326852762712,99.38622686069152,49.561959046705354,11.01808224262821,0.0,True,True
Agent_2,29,1.5848361,27.967920242024203,1465.8757774650082,110.0248322116245,49.562055680877954,11.018028738730832,0.0,True,True
Agent_2,30,1.5848361,27.967920242024203,1464.8685109144217,113.43933600884048,49.562086617195995,11.0180160841662,0.0,True,True
Agent_2,31,0.63092325141,14.134800625507552,1473.7779922685706,109.93535115107683,49.56205297144851,11.01813791113615,0.0,True,True
Agent_2,32,0.63092325141,14.134800625507552,1470.5962379825646,107.11191004972778,49.562028358180484,11.018092894063116,0.0,True,True
Agent_2,33,0.63092325141,14.134800625507552,1474.6516929757495,107.12225389271674,49.562027473453526,11.018148942693776,0.0,True,True
Agent_2,34,0.63092325141,14.134800625507552,1466.5418077385445,102.66481656567333,49.56198936001725,11.018035215243856,0.0,True,True
Agent_2,35,0.63092325141,14.134800625507552,1463.7184692685728,103.73856957396518,49.561999692774975,11.017996595787992,0.0,True,True
Agent_2,36,0.63092325141,14.134800625507552,1472.8700636390945,97.19273296244316,49.56193864501437,11.018120641044165,0.0,True,True
Agent_2,37,0.63092325141,14.134800625507552,1479.1460271263918,100.89345315564444,49.56197039827586,11.018208743909906,0.0,True,True
Agent_2,38,0.63092325141,14.134800625507552,1473.245533712597,110.84376186150666,49.56206126565839,11.018130889455483,0.0,True,True
Agent_2,39,0.63092325141,14.134800625507552,1471.7649548353797,108.034828742321,49.56203637267899,11.018109387336423,0.0,True,True
Agent_2,40,0.63092325141,14.134800625507552,1475.1850795272553,108.56387269664482,49.56204030378927,11.018156848211303,0.0,True,True
Agent_2,41,0.251170546386321,8.627835706172272,1475.5535760755515,108.05491885631342,49.562035639885615,11.018161752049856,0.0,True,True
Agent_2,42,0.251170546386321,8.627835706172272,1474.4034089894592,106.83372788636368,49.56202493970796,11.018145404567262,0.0,True,True
Agent_2,43,0.251170546386321,8.627835706172272,1472.2996649162544,106.90808260690149,49.5620261152774,11.01811635920981,0.0,True,True
Agent_2,44,0.251170546386321,8.627835706172272,1478.7749313297963,107.13376650598873,49.562026582863446,11.018205928494176,0.0,True,True
Agent_2,45,0.251170546386321,8.627835706172272,1481.6507265362707,109.41075953937082,49.562046357749665,11.018246514839063,0.0,True,True
Agent_2,46,0.251170546386321,8.627835706172272,1485.964627688052,108.24417638125009,49.56203483106122,11.018305698859434,0.0,True,True
Agent_2,47,0.251170546386321,8.627835706172272,1486.0014974959772,115.56339014637712,49.56210061568356,11.018308921401916,0.0,True,True
Agent_2,48,0.251170546386321,8.627835706172272,1487.830044368472,110.10160033969557,49.56205107795596,11.018332166686273,0.0,True,True
Agent_2,49,0.251170546386321,8.627835706172272,1481.0637634264156,105.47507493680047,49.5620111208044,11.018236944447276,0.0,True,True
Agent_2,50,0.251170546386321,8.627835706172272,1476.3487126216505,101.44023031743812,49.56197598775125,11.01817028882741,0.0,True,True
Agent_2,51,0.0999909945163944,6.435512971784897,1478.0583361206493,98.3566099841612,49.56194785644569,11.018192772189385,0.0,True,True
Agent_2,52,0.0999909945163944,6.435512971784897,1477.936592780963,95.3042634002436,49.56192044779265,11.018189958403283,0.0,True,True
Agent_2,53,0.0999909945163944,6.435512971784897,1478.0077602962897,99.40732469507913,49.5619573136724,11.018192462697572,0.0,True,True
Agent_2,54,0.0999909945163944,6.435512971784897,1474.0103795518996,98.86913559940639,49.56195343953765,11.018137021071484,0.0,True,True
Agent_2,55,0.0999909945163944,6.435512971784897,1475.6355441588464,99.72939834843919,49.5619607807619,11.01815979902346,0.0,True,True
Agent_2,56,0.0999909945163944,6.435512971784897,1474.161210803132,102.87741456593012,49.56198943420024,11.01814059111907,0.0,True,True
Agent_2,57,0.0999909945163944,6.435512971784897,1474.68580387974,107.3124196971544,49.56202917465893,11.018149484576298,0.0,True,True
Agent_2,58,0.0999909945163944,6.435512971784897,1477.0981955107723,108.34250614902568,49.56203785265709,11.018183204680456,0.0,True,True
Agent_2,59,0.0999909945163944,6.435512971784897,1475.9491917557823,109.01450220884315,49.562044170346205,11.018167574968189,0.0,True,True
Agent_2,60,0.0999909945163944,6.435512971784897,1479.0559183008788,106.89856072621251,49.56202440081856,11.018209724444079,0.0,True,True
Agent_2,61,0.03980641491697661,5.562749291225283,1481.702639649656,103.56204539457144,49.561993770261026,11.01824506438228,0.0,True,True
Agent_2,62,0.03980641491697661,5.562749291225283,1483.6580430948864,103.63451879148695,49.561993950284986,11.018272114132635,0.0,True,True
Agent_2,63,0.03980641491697661,5.562749291225283,1486.8676932826565,99.41227826344465,49.5619552220657,11.018314905142194,0.0,True,True
Agent_2,64,0.03980641491697661,5.562749291225283,1486.820273555386,96.37465125147756,49.561927927812995,11.018313123864278,0.0,True,True
Agent_2,65,0.03980641491697661,5.562749291225283,1487.0449293862264,97.57438609989286,49.56193865824369,11.018316673219097,0.0,True,True
Agent_2,66,0.03980641491697661,5.562749291225283,1488.8837266783016,97.91349219205874,49.56194126316767,11.01834221032472,0.0,True,True
Agent_2,67,0.03980641491697661,5.562749291225283,1488.1266046176536,98.43279780066902,49.561946113833876,11.018331939707496,0.0,True,True
Agent_2,68,0.03980641491697661,5.562749291225283,1490.5334817756618,100.92049633528823,49.56196789580262,11.018366123884292,0.0,True,True
Agent_2,69,0.03980641491697661,5.562749291225283,1488.0646264665068,102.85999631638312,49.56198592552997,11.018332724240818,0.0,True,True
Agent_2,70,0.03980641491697661,5.562749291225283,1487.5935790637498,102.27013927843349,49.56198073679056,11.018325995913012,0.0,True,True
Agent_2,71,0.01584693377844839,5.215302069994501,1489.4728563862004,102.8844713890321,49.56198580599994,11.018352194478743,0.0,True,True
Agent_2,72,0.01584693377844839,5.215302069994501,1487.6295924158142,106.40066511742694,49.562017858024596,11.018328024677933,0.0,True,True
Agent_2,73,0.01584693377844839,5.215302069994501,1487.684380930558,102.0622746128277,49.56197884637067,11.018327173708018,0.0,True,True
Agent_2,74,0.01584693377844839,5.215302069994501,1487.7723768731541,102.11203243574433,49.56197927243456,11.018328408219935,0.0,True,True
Agent_2,75,0.01584693377844839,5.215302069994501,1489.5975254721036,102.11097543630203,49.56197882286945,11.018353630637083,0.0,True,True
Agent_2,76,0.01584693377844839,5.215302069994501,1490.2603014189942,98.77712013099335,49.56194869453981,11.0183615541396,0.0,True,True
Agent_2,77,0.01584693377844839,5.215302069994501,1491.248353023171,98.45341570467934,49.56194554647884,11.018375088609739,0.0,True,True
Agent_2,78,0.01584693377844839,5.215302069994501,1491.6272658068804,98.99170775757676,49.561950293905134,11.018380524561412,0.0,True,True
Agent_2,79,0.01584693377844839,5.215302069994501,1490.5811063963465,98.5470133175409,49.561946548724656,11.018365902234784,0.0,True,True
Agent_2,80,0.01584693377844839,5.215302069994501,1490.6738416278583,97.67686991058882,49.56193870451522,11.018366861252462,0.0,True,True
Agent_2,81,0.006308664337200304,5.076983331222527,1490.6662630959215,97.0954378198681,49.5619334797622,11.018366540995336,0.0,True,True
Agent_2,82,0.006308664337200304,5.076983331222527,1491.201650524687,96.97477792929585,49.561932266042696,11.018373895097819,0.0,True,True
Agent_2,83,0.006308664337200304,5.076983331222527,1489.8964901099102,100.15635898774188,49.56196118044462,11.018357037672418,0.0,True,True
Agent_2,84,0.006308664337200304,5.076983331222527,1487.0051613195867,102.35134705743273,49.56198160865221,11.018317894320868,0.0,True,True
Agent_2,85,0.006308664337200304,5.076983331222527,1485.8443081040214,99.38597104677767,49.561955232331556,11.018300752631902,0.0,True,True
Agent_2,86,0.006308664337200304,5.076983331222527,1486.4520547893817,95.11204053944452,49.561916666795604,11.018307567226259,0.0,True,True
Agent_2,87,0.006308664337200304,5.076983331222527,1490.070478056471,98.55538951675156,49.56194674713898,11.018358848669111,0.0,True,True
Agent_2,88,0.006308664337200304,5.076983331222527,1488.8232316120393,100.33708176467691,49.56196306376439,11.018342272672824,0.0,True,True
Agent_2,89,0.006308664337200304,5.076983331222527,1487.0920215265128,100.2722128593147,49.5619628980597,11.01831832401832,0.0,True,True
Agent_2,90,0.006308664337200304,5.076983331222527,1487.3272380049734,99.7907823842576,49.5619585136961,11.018321396160447,0.0,True,True
Agent_2,91,0.0025114792726394415,5.021918641317404,1484.5865510674678,96.65894781465458,49.56193102196092,11.018282360140613,0.0,True,True
Agent_2,92,0.0025114792726394415,5.021918641317404,1481.2001062095048,98.1121032631656,49.56194490107009,11.018236099517704,0.0,True,True
Agent_2,93,0.0025114792726394415,5.021918641317404,1480.6893302653837,102.13854594454976,49.561981218517616,11.018230533227284,0.0,True,True
Agent_2,94,0.0025114792726394415,5.021918641317404,1478.5136588172722,102.36494944608619,49.5619837782388,11.018200550248135,0.0,True,True
Agent_2,95,0.0025114792726394415,5.021918641317404,1478.020385093125,106.61364493941026,49.56202208932917,11.01819530817932,0.0,True,True
Agent_2,96,0.0025114792726394415,5.021918641317404,1481.8075476219083,108.90710952799692,49.56204179255428,11.018248495363022,0.0,True,True
Agent_2,97,0.0025114792726394415,5.021918641317404,1478.8175572168507,109.58120451931288,49.56204857297595,11.018207424713928,0.0,True,True
Agent_2,98,0.0025114792726394415,5.021918641317404,1483.0216797962619,110.34764883591659,49.562054449050066,11.018265808150467,0.0,True,True
Agent_2,99,0.0025114792726394415,5.021918641317404,1483.9663164628842,114.24134878107785,49.562089222349414,11.018280305924076,0.0,True,True
Agent_2,100,0.0025114792726394415,5.021918641317404,1486.53806583311,111.83602706197654,49.5620669804862,11.018314954946312,0.0,True,True
Agent_3,1,10.0,150.0,119.2158078616964,2908.7522070139285,49.587537237942215,11.000446679325286,0.0,True,True
Agent_3,2,10.0,150.0,124.52771931688808,2805.2970865962598,49.58660598830011,11.000482083788759,0.0,True,True
Agent_3,3,10.0,150.0,5.785529801705934,2812.152699613546,49.586695990374295,10.998842788894185,0.0,True,True
Agent_3,4,10.0,150.0,24.206359412656102,2914.272658836273,49.58760956837055,10.999135015122572,0.0,True,True
Agent_3,5,10.0,150.0,0.0,2879.4670303088087,49.587302475586235,10.99878752570399,0.0,True,True
Agent_3,6,10.0,150.0,0.0,2929.9483272078587,49.58775626296603,10.998806073478296,0.0,True,True
Agent_3,7,10.0,150.0,0.0,2891.0807711556427,49.587406874037434,10.998791792768424,0.0,True,True
Agent_3,8,10.0,150.0,20.976514143894214,2910.9423378427387,49.58758040302111,10.999089132267557,0.0,True,True
Agent_3,9,10.0,150.0,0.0,2885.3970514354423,49.58735578184066,10.99878970448054,0.0,True,True
Agent_3,10,10.0,150.0,15.226447738170423,2956.412834231236,49.58799052082508,10.999026334890475,0.0,True,True
