Step,Temp,X,Y,Lat,Lon,PDR,Accepted,IsBest
57,0.5364640980555619,1932.3551790274637,2043.6843016613645,49.57932490491256,11.025194569771804,3.148936170212766,True,False
58,0.45599448334722764,1939.0098264018088,1991.388501412463,49.57885320311698,11.025267103379154,3.2021276595744683,True,False
59,0.45599448334722764,1827.7986306839603,1930.5068468342633,49.57833283487506,11.023707044855158,3.0744680851063833,True,False
60,0.45599448334722764,1910.485624264509,1937.2648550758433,49.57837358302846,11.02485263731945,3.2127659574468086,True,False
61,0.3875953108451435,1833.9484193137014,1865.280053808598,49.57774501792836,11.023767803695565,3.6170212765957444,True,True
62,0.3875953108451435,1833.9484193137014,1865.280053808598,49.57774501792836,11.023767803695565,3.6170212765957444,False,True
63,0.3875953108451435,1833.9484193137014,1865.280053808598,49.57774501792836,11.023767803695565,3.6170212765957444,False,True
64,0.32945601421837195,1843.360440597296,2014.7384009167677,49.57908623694945,11.02395350144553,3.021276595744681,True,False
65,0.32945601421837195,1891.2788743001365,2044.0605009546493,49.579338225311695,11.024626853026694,3.1595744680851063,True,False
66,0.32945601421837195,1960.4779030727561,1968.931457152247,49.578646139245656,11.025555525434578,3.234042553191489,True,False
67,0.28003761208561617,1960.4779030727561,1968.931457152247,49.578646139245656,11.025555525434578,3.234042553191489,False,False
68,0.28003761208561617,1960.4779030727561,1968.931457152247,49.578646139245656,11.025555525434578,3.234042553191489,False,False
69,0.28003761208561617,1945.7632550094788,1977.3911470213638,49.57872574535359,11.025355255185232,3.2127659574468086,True,False
70,0.23803197027277373,1888.066111609949,2059.3798441848835,49.579476709475166,11.024588137950714,3.1382978723404253,True,False
71,0.23803197027277373,1888.066111609949,2059.3798441848835,49.579476709475166,11.024588137950714,3.1382978723404253,False,False
72,0.23803197027277373,1829.188181338391,1971.4346455896361,49.57870040271499,11.023741474560625,3.0,True,False
73,0.20232717473185766,1933.333563950777,1938.7218367973387,49.5783811515436,11.025169033178647,3.2978723404255317,True,False
74,0.20232717473185766,1933.333563950777,1938.7218367973387,49.5783811515436,11.025169033178647,3.2978723404255317,False,False
75,0.20232717473185766,1933.333563950777,1938.7218367973387,49.5783811515436,11.025169033178647,3.2978723404255317,False,False
76,0.17197809852207901,1933.333563950777,1938.7218367973387,49.5783811515436,11.025169033178647,3.2978723404255317,False,False
77,0.17197809852207901,1933.333563950777,1938.7218367973387,49.5783811515436,11.025169033178647,3.2978723404255317,False,False
78,0.17197809852207901,1933.333563950777,1938.7218367973387,49.5783811515436,11.025169033178647,3.2978723404255317,False,False
79,0.14618138374376716,1904.189769607641,1915.8844846695465,49.578182916203595,11.024757647424762,3.361702127659574,True,False
80,0.14618138374376716,1904.189769607641,1915.8844846695465,49.578182916203595,11.024757647424762,3.361702127659574,False,False
81,0.14618138374376716,1904.189769607641,1915.8844846695465,49.578182916203595,11.024757647424762,3.361702127659574,False,False
82,0.12425417618220208,1903.5876603564934,1902.7730345818777,49.578065201877024,11.024744445508453,3.446808510638298,True,False
83,0.12425417618220208,1903.5876603564934,1902.7730345818777,49.578065201877024,11.024744445508453,3.446808510638298,False,False
84,0.12425417618220208,1852.0843434694973,1801.812926494396,49.57717012010498,11.023994910023609,3.4148936170212765,True,False
85,0.10561604975487177,1852.0843434694973,1801.812926494396,49.57717012010498,11.023994910023609,3.4148936170212765,False,False
86,0.10561604975487177,1852.0843434694973,1801.812926494396,49.57717012010498,11.023994910023609,3.4148936170212765,False,False
87,0.10561604975487177,1852.0843434694973,1801.812926494396,49.57717012010498,11.023994910023609,3.4148936170212765,False,False
