Combo_ID,RSU1_ID,RSU1_X,RSU1_Y,RSU1_Single_PDR,RSU2_ID,RSU2_X,RSU2_Y,RSU2_Single_PDR,Combined_PDR
Combo_109,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,26841354,1879.9209603789493,1613.339192780666,0.8936170212765958,2.6595744680851063
Combo_145,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,2.648936170212766
Combo_111,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,cluster_347349857_347349858,292.67258916574065,1397.3318315809593,0.6914893617021276,2.5585106382978724
Combo_112,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,14319161,219.0621956209652,933.7101204860955,0.6914893617021276,2.5585106382978724
Combo_146,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,2.5425531914893615
Combo_110,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,21970003,1392.5806327123428,1092.7498201234266,0.7872340425531915,2.5319148936170213
Combo_128,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,2.5212765957446805
Combo_147,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,2.49468085106383
Combo_129,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,252726522,2158.717895301874,662.6837204853073,1.0851063829787235,2.484042553191489
Combo_113,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,12452103,2465.67790639808,599.2091947440058,0.3723404255319149,2.398936170212766
Combo_130,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,26841354,1879.9209603789493,1613.339192780666,0.8936170212765958,2.367021276595745
Combo_114,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,354910587,463.9579251469113,585.6913986252621,0.3085106382978723,2.367021276595745
Combo_164,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,2.3563829787234045
Combo_182,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,2.3404255319148937
Combo_131,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,21970003,1392.5806327123428,1092.7498201234266,0.7872340425531915,2.3244680851063833
Combo_148,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,2.3085106382978724
Combo_132,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,cluster_347349857_347349858,292.67258916574065,1397.3318315809593,0.6914893617021276,2.276595744680851
Combo_133,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,14319161,219.0621956209652,933.7101204860955,0.6914893617021276,2.276595744680851
Combo_149,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,252726522,2158.717895301874,662.6837204853073,1.0851063829787235,2.265957446808511
Combo_165,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,2.25531914893617
Combo_115,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,12247702,570.1719344240846,1877.2897394159809,0.0744680851063829,2.25
