ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_189,337.5,2137.5,49.58055207545878,11.003180903440919,0.0
Grid_190,337.5,2212.5,49.58122626577152,11.003208513980587,0.0
Grid_191,337.5,2287.5,49.58190045599397,11.003236125557786,0.0
Grid_192,337.5,2362.5,49.58257464612612,11.003263738172564,0.0
Grid_193,337.5,2437.5,49.583248836167954,11.00329135182497,0.0
Grid_194,337.5,2512.5,49.58392302611949,11.003318966515058,0.0
Grid_195,337.5,2587.5,49.584597215980736,11.003346582242875,0.0
Grid_196,337.5,2662.5,49.58527140575168,11.003374199008476,0.0
Grid_197,337.5,2737.5,49.585945595432314,11.003401816811909,0.0
Grid_198,337.5,2812.5,49.58661978502265,11.003429435653223,0.0
Grid_199,337.5,2887.5,49.587293974522666,11.003457055532468,0.0
Grid_200,337.5,2962.5,49.587968163932395,11.0034846764497,0.0
Grid_201,412.5,37.5,49.56165676484145,11.003444701930617,0.0
Grid_202,412.5,112.5,49.562330957257586,11.003472297693214,0.0
Grid_203,412.5,187.5,49.563005149583404,11.003499894492464,0.01
Grid_204,412.5,262.5,49.56367934181892,11.003527492328415,0.1
Grid_205,412.5,337.5,49.56435353396414,11.00355509120112,0.31
Grid_206,412.5,412.5,49.56502772601903,11.00358269111063,0.33999999999999997
Grid_207,412.5,487.5,49.56570191798364,11.003610292056992,0.25
Grid_208,412.5,562.5,49.566376109857934,11.003637894040258,0.2
Grid_209,412.5,637.5,49.56705030164193,11.00366549706048,0.16
Grid_210,412.5,712.5,49.5677244933356,11.003693101117705,0.0
Grid_211,412.5,787.5,49.56839868493898,11.003720706211988,0.03
Grid_212,412.5,862.5,49.56907287645204,11.003748312343376,1.9900000000000002
Grid_213,412.5,937.5,49.56974706787481,11.00377591951192,0.32
Grid_214,412.5,1012.5,49.57042125920726,11.00380352771767,0.38
Grid_215,412.5,1087.5,49.57109545044939,11.00383113696068,0.22999999999999998
Grid_216,412.5,1162.5,49.571769641601236,11.003858747240994,2.11
Grid_217,412.5,1237.5,49.57244383266275,11.003886358558667,4.45
Grid_218,412.5,1312.5,49.573118023633974,11.003913970913747,7.489999999999999
Grid_219,412.5,1387.5,49.57379221451488,11.003941584306286,8.93
Grid_220,412.5,1462.5,49.57446640530547,11.003969198736335,9.31
Grid_221,412.5,1537.5,49.57514059600577,11.003996814203946,1.04
Grid_222,412.5,1612.5,49.57581478661573,11.004024430709164,0.84
Grid_223,412.5,1687.5,49.57648897713539,11.004052048252046,0.01
Grid_224,412.5,1762.5,49.57716316756476,11.004079666832636,0.31
Grid_225,412.5,1837.5,49.57783735790381,11.004107286450989,0.32
Grid_226,412.5,1912.5,49.57851154815254,11.004134907107153,0.25
Grid_227,412.5,1987.5,49.57918573831097,11.004162528801178,0.16999999999999998
Grid_228,412.5,2062.5,49.57985992837907,11.004190151533118,0.0
Grid_229,412.5,2137.5,49.58053411835687,11.00421777530302,0.0
Grid_230,412.5,2212.5,49.58120830824436,11.004245400110936,0.0
Grid_231,412.5,2287.5,49.58188249804154,11.004273025956916,0.0
Grid_232,412.5,2362.5,49.58255668774841,11.004300652841014,0.0
Grid_233,412.5,2437.5,49.583230877364954,11.004328280763273,0.0
Grid_234,412.5,2512.5,49.58390506689119,11.00435590972375,0.0
Grid_235,412.5,2587.5,49.5845792563271,11.004383539722493,0.0
Grid_236,412.5,2662.5,49.58525344567272,11.004411170759552,0.0
Grid_237,412.5,2737.5,49.58592763492802,11.004438802834978,0.0
Grid_238,412.5,2812.5,49.586601824092995,11.004466435948821,0.0
Grid_239,412.5,2887.5,49.58727601316765,11.004494070101133,0.0
Grid_240,412.5,2962.5,49.587950202152015,11.004521705291964,0.0
Grid_241,487.5,37.5,49.56163881036432,11.004481173462377,0.0
Grid_242,487.5,112.5,49.562313002355296,11.004508783478196,0.0
Grid_243,487.5,187.5,49.56298719425595,11.004536394531202,0.06999999999999999
Grid_244,487.5,262.5,49.5636613860663,11.004564006621445,0.36
Grid_245,487.5,337.5,49.564335577786316,11.004591619748975,0.62
Grid_246,487.5,412.5,49.56500976941603,11.004619233913843,0.47000000000000003
Grid_247,487.5,487.5,49.56568396095541,11.004646849116101,0.37
Grid_248,487.5,562.5,49.56635815240448,11.004674465355796,0.33
Grid_249,487.5,637.5,49.56703234376324,11.004702082632983,0.27
Grid_250,487.5,712.5,49.567706535031675,11.004729700947706,0.19
Grid_251,487.5,787.5,49.568380726209796,11.004757320300023,0.08
Grid_252,487.5,862.5,49.569054917297585,11.004784940689976,1.9
Grid_253,487.5,937.5,49.56972910829508,11.004812562117623,0.27
Grid_254,487.5,1012.5,49.57040329920223,11.004840184583012,0.16999999999999998
Grid_255,487.5,1087.5,49.57107749001907,11.00486780808619,1.25
Grid_256,487.5,1162.5,49.571751680745585,11.004895432627213,6.72
Grid_257,487.5,1237.5,49.57242587138178,11.004923058206128,13.669999999999998
Grid_258,487.5,1312.5,49.57310006192767,11.004950684822985,8.62
Grid_259,487.5,1387.5,49.573774252383224,11.004978312477837,7.449999999999999
Grid_260,487.5,1462.5,49.574448442748455,11.005005941170735,7.9
Grid_261,487.5,1537.5,49.57512263302336,11.005033570901723,0.03
Grid_262,487.5,1612.5,49.57579682320796,11.005061201670859,0.02
Grid_263,487.5,1687.5,49.57647101330223,11.00508883347819,0.01
Grid_264,487.5,1762.5,49.57714520330618,11.005116466323768,0.0
Grid_265,487.5,1837.5,49.5778193932198,11.00514410020764,0.03
Grid_266,487.5,1912.5,49.57849358304311,11.005171735129862,0.13
Grid_267,487.5,1987.5,49.57916777277608,11.005199371090479,0.02
Grid_268,487.5,2062.5,49.57984196241875,11.005227008089545,0.0
Grid_269,487.5,2137.5,49.580516151971075,11.00525464612711,0.0
Grid_270,487.5,2212.5,49.58119034143309,11.005282285203222,0.0
Grid_271,487.5,2287.5,49.58186453080477,11.005309925317935,0.0
Grid_272,487.5,2362.5,49.58253872008614,11.005337566471297,0.0
Grid_273,487.5,2437.5,49.58321290927717,11.005365208663362,0.0
Grid_274,487.5,2512.5,49.58388709837789,11.005392851894175,0.0
Grid_275,487.5,2587.5,49.584561287388276,11.00542049616379,0.0
Grid_276,487.5,2662.5,49.585235476308334,11.005448141472257,0.0
Grid_277,487.5,2737.5,49.58590966513807,11.005475787819629,0.0
Grid_278,487.5,2812.5,49.58658385387747,11.00550343520595,0.0
Grid_279,487.5,2887.5,49.58725804252655,11.005531083631277,0.0
Grid_280,487.5,2962.5,49.58793223108532,11.005558733095658,0.0
Grid_281,562.5,37.5,49.56162084660945,11.005517643957,0.0
Grid_282,562.5,112.5,49.56229503817506,11.005545268225992,0.0
Grid_283,562.5,187.5,49.56296922965033,11.005572893532705,0.18
Grid_284,562.5,262.5,49.56364342103528,11.005600519877188,0.6
Grid_285,562.5,337.5,49.5643176123299,11.005628147259493,1.16
Grid_286,562.5,412.5,49.56499180353419,11.00565577567967,1.34
Grid_287,562.5,487.5,49.56566599464815,11.005683405137772,1.32
Grid_288,562.5,562.5,49.566340185671784,11.005711035633846,1.1400000000000001
Grid_289,562.5,637.5,49.56701437660508,11.005738667167945,0.8200000000000001
Grid_290,562.5,712.5,49.56768856744805,11.005766299740117,1.16
Grid_291,562.5,787.5,49.56836275820069,11.005793933350414,2.4899999999999998
Grid_292,562.5,862.5,49.569036948863,11.005821567998888,6.569999999999999
Grid_293,562.5,937.5,49.56971113943498,11.005849203685587,0.38
Grid_294,562.5,1012.5,49.57038532991663,11.005876840410561,0.5499999999999999
Grid_295,562.5,1087.5,49.57105952030794,11.005904478173862,0.26
Grid_296,562.5,1162.5,49.57173371060892,11.00593211697554,0.3
Grid_297,562.5,1237.5,49.57240790081958,11.005959756815647,11.04
Grid_298,562.5,1312.5,49.573082090939906,11.005987397694232,7.99
Grid_299,562.5,1387.5,49.57375628096989,11.006015039611343,2.73
Grid_300,562.5,1462.5,49.57443047090954,11.006042682567035,1.79
Grid_301,562.5,1537.5,49.57510466075887,11.006070326561355,0.0
Grid_302,562.5,1612.5,49.57577885051784,11.006097971594357,0.0
Grid_303,562.5,1687.5,49.5764530401865,11.00612561766609,0.03
Grid_304,562.5,1762.5,49.57712722976483,11.006153264776602,0.05
Grid_305,562.5,1837.5,49.577801419252815,11.006180912925947,0.0
Grid_306,562.5,1912.5,49.578475608650464,11.006208562114173,0.12
Grid_307,562.5,1987.5,49.57914979795778,11.006236212341332,0.0
Grid_308,562.5,2062.5,49.57982398717477,11.006263863607474,0.0
Grid_309,562.5,2137.5,49.58049817630141,11.00629151591265,0.0
Grid_310,562.5,2212.5,49.58117236533773,11.006319169256908,0.0
Grid_311,562.5,2287.5,49.5818465542837,11.006346823640303,0.0
Grid_312,562.5,2362.5,49.58252074313934,11.006374479062883,0.0
Grid_313,562.5,2437.5,49.58319493190464,11.006402135524699,0.0
Grid_314,562.5,2512.5,49.583869120579614,11.006429793025799,0.0
Grid_315,562.5,2587.5,49.58454330916424,11.006457451566238,0.0
Grid_316,562.5,2662.5,49.585217497658526,11.006485111146063,0.0
Grid_317,562.5,2737.5,49.585891686062496,11.006512771765326,0.0
Grid_318,562.5,2812.5,49.586565874376106,11.006540433424076,0.0
Grid_319,562.5,2887.5,49.587240062599385,11.006568096122368,0.0
Grid_320,562.5,2962.5,49.58791425073234,11.006595759860248,0.0
Grid_321,637.5,37.5,49.56160287357688,11.006554113413955,0.0
Grid_322,637.5,112.5,49.562277064716895,11.006581751936066,0.0
Grid_323,637.5,187.5,49.56295125576657,11.006609391496433,0.27
Grid_324,637.5,262.5,49.563625446725894,11.006637032095107,0.61
Grid_325,637.5,337.5,49.56429963759489,11.006664673732137,1.04
Grid_326,637.5,412.5,49.564973828373546,11.006692316407575,2.46
Grid_327,637.5,487.5,49.56564801906186,11.006719960121469,1.47
Grid_328,637.5,562.5,49.56632220965984,11.006747604873873,0.69
Grid_329,637.5,637.5,49.56699640016746,11.006775250664834,0.06
Grid_330,637.5,712.5,49.56767059058475,11.006802897494403,0.06999999999999999
Grid_331,637.5,787.5,49.56834478091169,11.006830545362634,0.03
Grid_332,637.5,862.5,49.569018971148296,11.006858194269574,0.15
Grid_333,637.5,937.5,49.56969316129455,11.006885844215274,0.29
Grid_334,637.5,1012.5,49.57036735135046,11.006913495199784,0.32
Grid_335,637.5,1087.5,49.57104154131604,11.006941147223158,0.29
Grid_336,637.5,1162.5,49.571715731191276,11.006968800285442,1.0
Grid_337,637.5,1237.5,49.57238992097616,11.006996454386687,1.4200000000000002
Grid_338,637.5,1312.5,49.57306411067071,11.007024109526949,18.34
Grid_339,637.5,1387.5,49.573738300274904,11.00705176570627,0.16
Grid_340,637.5,1462.5,49.574412489788756,11.00707942292471,2.02
Grid_341,637.5,1537.5,49.57508667921226,11.007107081182308,0.9900000000000001
Grid_342,637.5,1612.5,49.575760868545416,11.007134740479126,0.09
Grid_343,637.5,1687.5,49.57643505778824,11.007162400815208,0.03
Grid_344,637.5,1762.5,49.577109246940715,11.007190062190604,0.02
Grid_345,637.5,1837.5,49.57778343600284,11.00721772460537,0.12
Grid_346,637.5,1912.5,49.578457624974625,11.007245388059552,0.44999999999999996
Grid_347,637.5,1987.5,49.57913181385606,11.007273052553202,0.0
Grid_348,637.5,2062.5,49.57980600264715,11.007300718086368,0.0
Grid_349,637.5,2137.5,49.580480191347895,11.007328384659106,0.0
Grid_350,637.5,2212.5,49.581154379958285,11.007356052271462,0.0
Grid_351,637.5,2287.5,49.581828568478336,11.007383720923485,0.0
Grid_352,637.5,2362.5,49.582502756908035,11.00741139061523,0.0
Grid_353,637.5,2437.5,49.58317694524738,11.007439061346748,0.0
Grid_354,637.5,2512.5,49.58385113349639,11.007466733118088,0.0
Grid_355,637.5,2587.5,49.58452532165505,11.007494405929297,0.0
Grid_356,637.5,2662.5,49.58519950972334,11.00752207978043,0.0
Grid_357,637.5,2737.5,49.58587369770131,11.007549754671535,0.0
Grid_358,637.5,2812.5,49.586547885588914,11.007577430602664,0.0
Grid_359,637.5,2887.5,49.58722207338617,11.00760510757387,0.0
Grid_360,637.5,2962.5,49.58789626109308,11.007632785585198,0.0
Grid_361,712.5,37.5,49.56158489126663,11.007590581832702,0.0
Grid_362,712.5,112.5,49.56225908198083,11.007618234607884,0.0
Grid_363,712.5,187.5,49.56293327260468,11.007645888421857,0.3
